name	year	lat
Eskdalemuir	2019	55.311
Eskdalemuir	2019	55.311
Eskdalemuir	2020	55.311
Eskdalemuir	2020	55.311
Eskdalemuir	2020	55.311
Eskdalemuir	2020	55.311
Eskdalemuir	2020	55.311
Eskdalemuir	2020	55.311
Eskdalemuir	2020	55.311
Eskdalemuir	2020	55.311
Eskdalemuir	2020	55.311
Eskdalemuir	2020	55.311
Eskdalemuir	2020	55.311
Eskdalemuir	2020	55.311
Eskdalemuir	2021	55.311
Eskdalemuir	2021	55.311
Eskdalemuir	2021	55.311
Eskdalemuir	2021	55.311
Eskdalemuir	2021	55.311
Eskdalemuir	2021	55.311
Eskdalemuir	2021	55.311
Eskdalemuir	2021	55.311
Eskdalemuir	2021	55.311
Eskdalemuir	2021	55.311
Eskdalemuir	2021	55.311
Eskdalemuir	2021	55.311
Heathrow	2007	51.47872
Heathrow	2007	51.47872
Heathrow	2007	51.47872
Heathrow	2007	51.47872
Heathrow	2007	51.47872
Heathrow	2007	51.47872
Heathrow	2007	51.47872
Heathrow	2007	51.47872
Heathrow	2007	51.47872
Heathrow	2007	51.47872
Heathrow	2007	51.47872
Heathrow	2007	51.47872
Heathrow	2008	51.47872
Heathrow	2008	51.47872
Heathrow	2008	51.47872
Heathrow	2008	51.47872
Heathrow	2008	51.47872
Heathrow	2008	51.47872
Heathrow	2008	51.47872
Heathrow	2008	51.47872
Heathrow	2008	51.47872
Heathrow	2008	51.47872
Heathrow	2008	51.47872
Heathrow	2008	51.47872
Heathrow	2009	51.47872
Heathrow	2009	51.47872
Heathrow	2009	51.47872
Heathrow	2009	51.47872
Heathrow	2009	51.47872
Heathrow	2009	51.47872
Heathrow	2009	51.47872
Heathrow	2009	51.47872
Heathrow	2009	51.47872
Heathrow	2009	51.47872
Heathrow	2009	51.47872
Heathrow	2009	51.47872
Heathrow	2010	51.47872
Heathrow	2010	51.47872
Heathrow	2010	51.47872
Heathrow	2010	51.47872
Heathrow	2010	51.47872
Heathrow	2010	51.47872
Heathrow	2010	51.47872
Heathrow	2010	51.47872
Heathrow	2010	51.47872
Heathrow	2010	51.47872
Heathrow	2010	51.47872
Heathrow	2010	51.47872
Heathrow	2011	51.47872
Heathrow	2011	51.47872
Heathrow	2011	51.47872
Heathrow	2011	51.47872
Heathrow	2011	51.47872
Heathrow	2011	51.47872
Heathrow	2011	51.47872
Heathrow	2011	51.47872
Heathrow	2011	51.47872
Heathrow	2011	51.47872
Heathrow	2011	51.47872
Heathrow	2011	51.47872
Heathrow	2012	51.47872
Heathrow	2012	51.47872
Heathrow	2012	51.47872
Heathrow	2012	51.47872
Heathrow	2012	51.47872
Heathrow	2012	51.47872
Heathrow	2012	51.47872
Heathrow	2012	51.47872
Heathrow	2012	51.47872
Heathrow	2012	51.47872
Heathrow	2012	51.47872
Heathrow	2012	51.47872
Heathrow	2013	51.47872
Heathrow	2013	51.47872
Heathrow	2013	51.47872
Heathrow	2013	51.47872
Heathrow	2013	51.47872
Heathrow	2013	51.47872
Heathrow	2013	51.47872
Heathrow	2013	51.47872
Heathrow	2013	51.47872
Heathrow	2013	51.47872
Heathrow	2013	51.47872
Heathrow	2013	51.47872
Heathrow	2014	51.47872
Heathrow	2014	51.47872
Heathrow	2014	51.47872
Heathrow	2014	51.47872
Heathrow	2014	51.47872
Heathrow	2014	51.47872
Heathrow	2014	51.47872
Heathrow	2014	51.47872
Heathrow	2014	51.47872
Heathrow	2014	51.47872
Heathrow	2014	51.47872
Heathrow	2014	51.47872
Heathrow	2015	51.47872
Heathrow	2015	51.47872
Heathrow	2015	51.47872
Heathrow	2015	51.47872
Heathrow	2015	51.47872
Heathrow	2015	51.47872
Heathrow	2015	51.47872
Heathrow	2015	51.47872
Heathrow	2015	51.47872
Heathrow	2015	51.47872
Heathrow	2015	51.47872
Heathrow	2015	51.47872
Heathrow	2016	51.47872
Heathrow	2016	51.47872
Heathrow	2016	51.47872
Heathrow	2016	51.47872
Heathrow	2016	51.47872
Heathrow	2016	51.47872
Heathrow	2016	51.47872
Heathrow	2016	51.47872
Heathrow	2016	51.47872
Heathrow	2016	51.47872
Heathrow	2016	51.47872
Heathrow	2016	51.47872
Heathrow	2017	51.47872
Heathrow	2017	51.47872
Heathrow	2017	51.47872
Heathrow	2017	51.47872
Heathrow	2017	51.47872
Heathrow	2017	51.47872
Heathrow	2017	51.47872
Heathrow	2017	51.47872
Heathrow	2017	51.47872
Heathrow	2017	51.47872
Heathrow	2017	51.47872
Heathrow	2017	51.47872
Heathrow	2018	51.47872
Heathrow	2018	51.47872
Heathrow	2018	51.47872
Heathrow	2018	51.47872
Heathrow	2018	51.47872
Heathrow	2018	51.47872
Heathrow	2018	51.47872
Heathrow	2018	51.47872
Heathrow	2018	51.47872
Heathrow	2018	51.47872
Heathrow	2018	51.47872
Heathrow	2018	51.47872
Heathrow	2019	51.47872
Heathrow	2019	51.47872
Heathrow	2019	51.47872
Heathrow	2019	51.47872
Heathrow	2019	51.47872
Heathrow	2019	51.47872
Heathrow	2019	51.47872
Heathrow	2019	51.47872
Heathrow	2019	51.47872
Heathrow	2019	51.47872
Heathrow	2019	51.47872
Heathrow	2019	51.47872
Heathrow	2020	51.47872
Heathrow	2020	51.47872
Heathrow	2020	51.47872
Heathrow	2020	51.47872
Heathrow	2020	51.47872
Heathrow	2020	51.47872
Heathrow	2020	51.47872
Heathrow	2020	51.47872
Heathrow	2020	51.47872
Heathrow	2020	51.47872
Heathrow	2020	51.47872
Heathrow	2020	51.47872
Heathrow	2021	51.47872
Heathrow	2021	51.47872
Heathrow	2021	51.47872
Heathrow	2021	51.47872
Heathrow	2021	51.47872
Heathrow	2021	51.47872
Heathrow	2021	51.47872
Heathrow	2021	51.47872
Heathrow	2021	51.47872
Heathrow	2021	51.47872
Heathrow	2021	51.47872
Heathrow	2021	51.47872
Hurn	2007	50.7789
Hurn	2007	50.7789
Hurn	2007	50.7789
Hurn	2007	50.7789
Hurn	2007	50.7789
Hurn	2007	50.7789
Hurn	2007	50.7789
Hurn	2007	50.7789
Hurn	2007	50.7789
Hurn	2007	50.7789
Hurn	2007	50.7789
Hurn	2007	50.7789
Hurn	2008	50.7789
Hurn	2008	50.7789
Hurn	2008	50.7789
Hurn	2008	50.7789
Hurn	2008	50.7789
Hurn	2008	50.7789
Hurn	2008	50.7789
Hurn	2008	50.7789
Hurn	2008	50.7789
Hurn	2008	50.7789
Hurn	2008	50.7789
Hurn	2008	50.7789
Hurn	2009	50.7789
Hurn	2009	50.7789
Hurn	2009	50.7789
Hurn	2009	50.7789
Hurn	2009	50.7789
Hurn	2009	50.7789
Hurn	2009	50.7789
Hurn	2009	50.7789
Hurn	2009	50.7789
Hurn	2009	50.7789
Hurn	2009	50.7789
Hurn	2009	50.7789
Hurn	2010	50.7789
Hurn	2010	50.7789
Hurn	2010	50.7789
Hurn	2010	50.7789
Hurn	2010	50.7789
Hurn	2010	50.7789
Hurn	2010	50.7789
Hurn	2010	50.7789
Hurn	2010	50.7789
Hurn	2010	50.7789
Hurn	2010	50.7789
Hurn	2010	50.7789
Hurn	2011	50.7789
Hurn	2011	50.7789
Hurn	2011	50.7789
Hurn	2011	50.7789
Hurn	2011	50.7789
Hurn	2011	50.7789
Hurn	2011	50.7789
Hurn	2011	50.7789
Hurn	2011	50.7789
Hurn	2011	50.7789
Hurn	2011	50.7789
Hurn	2011	50.7789
Hurn	2012	50.7789
Hurn	2012	50.7789
Hurn	2012	50.7789
Hurn	2012	50.7789
Hurn	2012	50.7789
Hurn	2012	50.7789
Hurn	2012	50.7789
Hurn	2012	50.7789
Hurn	2012	50.7789
Hurn	2012	50.7789
Hurn	2012	50.7789
Hurn	2012	50.7789
Hurn	2013	50.7789
Hurn	2013	50.7789
Hurn	2013	50.7789
Hurn	2013	50.7789
Hurn	2013	50.7789
Hurn	2013	50.7789
Hurn	2013	50.7789
Hurn	2013	50.7789
Hurn	2013	50.7789
Hurn	2013	50.7789
Hurn	2013	50.7789
Hurn	2013	50.7789
Hurn	2014	50.7789
Hurn	2014	50.7789
Hurn	2014	50.7789
Hurn	2014	50.7789
Hurn	2014	50.7789
Hurn	2014	50.7789
Hurn	2014	50.7789
Hurn	2014	50.7789
Hurn	2014	50.7789
Hurn	2014	50.7789
Hurn	2014	50.7789
Hurn	2014	50.7789
Hurn	2015	50.7789
Hurn	2015	50.7789
Hurn	2015	50.7789
Hurn	2015	50.7789
Hurn	2015	50.7789
Hurn	2015	50.7789
Hurn	2015	50.7789
Hurn	2015	50.7789
Hurn	2015	50.7789
Hurn	2015	50.7789
Hurn	2015	50.7789
Hurn	2015	50.7789
Hurn	2016	50.7789
Hurn	2016	50.7789
Hurn	2016	50.7789
Hurn	2016	50.7789
Hurn	2016	50.7789
Hurn	2016	50.7789
Hurn	2016	50.7789
Hurn	2016	50.7789
Hurn	2016	50.7789
Hurn	2016	50.7789
Hurn	2016	50.7789
Hurn	2016	50.7789
Hurn	2017	50.7789
Hurn	2017	50.7789
Hurn	2017	50.7789
Hurn	2017	50.7789
Hurn	2017	50.7789
Hurn	2017	50.7789
Hurn	2017	50.7789
Hurn	2017	50.7789
Hurn	2017	50.7789
Hurn	2017	50.7789
Hurn	2017	50.7789
Hurn	2017	50.7789
Hurn	2018	50.7789
Hurn	2018	50.7789
Hurn	2018	50.7789
Hurn	2018	50.7789
Hurn	2018	50.7789
Hurn	2018	50.7789
Hurn	2018	50.7789
Hurn	2018	50.7789
Hurn	2018	50.7789
Hurn	2018	50.7789
Hurn	2018	50.7789
Hurn	2018	50.7789
Hurn	2019	50.7789
Hurn	2019	50.7789
Hurn	2019	50.7789
Hurn	2019	50.7789
Hurn	2019	50.7789
Hurn	2019	50.7789
Hurn	2019	50.7789
Hurn	2019	50.7789
Hurn	2019	50.7789
Hurn	2019	50.7789
Hurn	2019	50.7789
Hurn	2019	50.7789
Hurn	2020	50.7789
Hurn	2020	50.7789
Hurn	2020	50.7789
Hurn	2020	50.7789
Hurn	2020	50.7789
Hurn	2020	50.7789
Hurn	2020	50.7789
Hurn	2020	50.7789
Hurn	2020	50.7789
Hurn	2020	50.7789
Hurn	2020	50.7789
Hurn	2020	50.7789
Hurn	2021	50.7789
Hurn	2021	50.7789
Hurn	2021	50.7789
Hurn	2021	50.7789
Hurn	2021	50.7789
Hurn	2021	50.7789
Hurn	2021	50.7789
Hurn	2021	50.7789
Hurn	2021	50.7789
Hurn	2021	50.7789
Hurn	2021	50.7789
Hurn	2021	50.7789
Lerwick	2007	60.13946
Lerwick	2007	60.13946
Lerwick	2007	60.13946
Lerwick	2007	60.13946
Lerwick	2007	60.13946
Lerwick	2007	60.13946
Lerwick	2007	60.13946
Lerwick	2007	60.13946
Lerwick	2007	60.13946
Lerwick	2007	60.13946
Lerwick	2007	60.13946
Lerwick	2007	60.13946
Lerwick	2008	60.13946
Lerwick	2008	60.13946
Lerwick	2008	60.13946
Lerwick	2008	60.13946
Lerwick	2008	60.13946
Lerwick	2008	60.13946
Lerwick	2008	60.13946
Lerwick	2008	60.13946
Lerwick	2008	60.13946
Lerwick	2008	60.13946
Lerwick	2008	60.13946
Lerwick	2008	60.13946
Lerwick	2009	60.13946
Lerwick	2009	60.13946
Lerwick	2009	60.13946
Lerwick	2009	60.13946
Lerwick	2009	60.13946
Lerwick	2009	60.13946
Lerwick	2009	60.13946
Lerwick	2009	60.13946
Lerwick	2009	60.13946
Lerwick	2009	60.13946
Lerwick	2009	60.13946
Lerwick	2009	60.13946
Lerwick	2010	60.13946
Lerwick	2010	60.13946
Lerwick	2010	60.13946
Lerwick	2010	60.13946
Lerwick	2010	60.13946
Lerwick	2010	60.13946
Lerwick	2010	60.13946
Lerwick	2010	60.13946
Lerwick	2010	60.13946
Lerwick	2010	60.13946
Lerwick	2010	60.13946
Lerwick	2010	60.13946
Lerwick	2011	60.13946
Lerwick	2011	60.13946
Lerwick	2011	60.13946
Lerwick	2011	60.13946
Lerwick	2011	60.13946
Lerwick	2011	60.13946
Lerwick	2011	60.13946
Lerwick	2011	60.13946
Lerwick	2011	60.13946
Lerwick	2011	60.13946
Lerwick	2011	60.13946
Lerwick	2011	60.13946
Lerwick	2012	60.13946
Lerwick	2012	60.13946
Lerwick	2012	60.13946
Lerwick	2012	60.13946
Lerwick	2012	60.13946
Lerwick	2012	60.13946
Lerwick	2012	60.13946
Lerwick	2012	60.13946
Lerwick	2012	60.13946
Lerwick	2012	60.13946
Lerwick	2012	60.13946
Lerwick	2012	60.13946
Lerwick	2013	60.13946
Lerwick	2013	60.13946
Lerwick	2013	60.13946
Lerwick	2013	60.13946
Lerwick	2013	60.13946
Lerwick	2013	60.13946
Lerwick	2013	60.13946
Lerwick	2013	60.13946
Lerwick	2013	60.13946
Lerwick	2013	60.13946
Lerwick	2013	60.13946
Lerwick	2013	60.13946
Lerwick	2014	60.13946
Lerwick	2014	60.13946
Lerwick	2014	60.13946
Lerwick	2014	60.13946
Lerwick	2014	60.13946
Lerwick	2014	60.13946
Lerwick	2014	60.13946
Lerwick	2014	60.13946
Lerwick	2014	60.13946
Lerwick	2014	60.13946
Lerwick	2014	60.13946
Lerwick	2014	60.13946
Lerwick	2015	60.13946
Lerwick	2015	60.13946
Lerwick	2015	60.13946
Lerwick	2015	60.13946
Lerwick	2015	60.13946
Lerwick	2015	60.13946
Lerwick	2015	60.13946
Lerwick	2015	60.13946
Lerwick	2015	60.13946
Lerwick	2015	60.13946
Lerwick	2015	60.13946
Lerwick	2015	60.13946
Lerwick	2016	60.13946
Lerwick	2016	60.13946
Lerwick	2016	60.13946
Lerwick	2016	60.13946
Lerwick	2016	60.13946
Lerwick	2016	60.13946
Lerwick	2016	60.13946
Lerwick	2016	60.13946
Lerwick	2016	60.13946
Lerwick	2016	60.13946
Lerwick	2016	60.13946
Lerwick	2016	60.13946
Lerwick	2017	60.13946
Lerwick	2017	60.13946
Lerwick	2017	60.13946
Lerwick	2017	60.13946
Lerwick	2017	60.13946
Lerwick	2017	60.13946
Lerwick	2017	60.13946
Lerwick	2017	60.13946
Lerwick	2017	60.13946
Lerwick	2017	60.13946
Lerwick	2017	60.13946
Lerwick	2017	60.13946
Lerwick	2018	60.13946
Lerwick	2018	60.13946
Lerwick	2018	60.13946
Lerwick	2018	60.13946
Lerwick	2018	60.13946
Lerwick	2018	60.13946
Lerwick	2018	60.13946
Lerwick	2018	60.13946
Lerwick	2018	60.13946
Lerwick	2018	60.13946
Lerwick	2018	60.13946
Lerwick	2018	60.13946
Lerwick	2019	60.13946
Lerwick	2019	60.13946
Lerwick	2019	60.13946
Lerwick	2019	60.13946
Lerwick	2019	60.13946
Lerwick	2019	60.13946
Lerwick	2019	60.13946
Lerwick	2019	60.13946
Lerwick	2019	60.13946
Lerwick	2019	60.13946
Lerwick	2019	60.13946
Lerwick	2019	60.13946
Lerwick	2020	60.13946
Lerwick	2020	60.13946
Lerwick	2020	60.13946
Lerwick	2020	60.13946
Lerwick	2020	60.13946
Lerwick	2020	60.13946
Lerwick	2020	60.13946
Lerwick	2020	60.13946
Lerwick	2020	60.13946
Lerwick	2020	60.13946
Lerwick	2020	60.13946
Lerwick	2020	60.13946
Lerwick	2021	60.13946
Lerwick	2021	60.13946
Lerwick	2021	60.13946
Lerwick	2021	60.13946
Lerwick	2021	60.13946
Lerwick	2021	60.13946
Lerwick	2021	60.13946
Lerwick	2021	60.13946
Lerwick	2021	60.13946
Lerwick	2021	60.13946
Lerwick	2021	60.13946
Lerwick	2021	60.13946
Leuchars	2007	56.37745
Leuchars	2007	56.37745
Leuchars	2007	56.37745
Leuchars	2007	56.37745
Leuchars	2007	56.37745
Leuchars	2007	56.37745
Leuchars	2007	56.37745
Leuchars	2007	56.37745
Leuchars	2007	56.37745
Leuchars	2007	56.37745
Leuchars	2007	56.37745
Leuchars	2007	56.37745
Leuchars	2008	56.37745
Leuchars	2008	56.37745
Leuchars	2008	56.37745
Leuchars	2008	56.37745
Leuchars	2008	56.37745
Leuchars	2008	56.37745
Leuchars	2008	56.37745
Leuchars	2008	56.37745
Leuchars	2008	56.37745
Leuchars	2008	56.37745
Leuchars	2008	56.37745
Leuchars	2008	56.37745
Leuchars	2009	56.37745
Leuchars	2009	56.37745
Leuchars	2009	56.37745
Leuchars	2009	56.37745
Leuchars	2009	56.37745
Leuchars	2009	56.37745
Leuchars	2009	56.37745
Leuchars	2009	56.37745
Leuchars	2009	56.37745
Leuchars	2009	56.37745
Leuchars	2009	56.37745
Leuchars	2009	56.37745
Leuchars	2010	56.37745
Leuchars	2010	56.37745
Leuchars	2010	56.37745
Leuchars	2010	56.37745
Leuchars	2010	56.37745
Leuchars	2010	56.37745
Leuchars	2010	56.37745
Leuchars	2010	56.37745
Leuchars	2010	56.37745
Leuchars	2010	56.37745
Leuchars	2010	56.37745
Leuchars	2010	56.37745
Leuchars	2011	56.37745
Leuchars	2011	56.37745
Leuchars	2011	56.37745
Leuchars	2011	56.37745
Leuchars	2011	56.37745
Leuchars	2011	56.37745
Leuchars	2011	56.37745
Leuchars	2011	56.37745
Leuchars	2011	56.37745
Leuchars	2011	56.37745
Leuchars	2011	56.37745
Leuchars	2011	56.37745
Leuchars	2012	56.37745
Leuchars	2012	56.37745
Leuchars	2012	56.37745
Leuchars	2012	56.37745
Leuchars	2012	56.37745
Leuchars	2012	56.37745
Leuchars	2012	56.37745
Leuchars	2012	56.37745
Leuchars	2012	56.37745
Leuchars	2012	56.37745
Leuchars	2012	56.37745
Leuchars	2012	56.37745
Leuchars	2013	56.37745
Leuchars	2013	56.37745
Leuchars	2013	56.37745
Leuchars	2013	56.37745
Leuchars	2013	56.37745
Leuchars	2013	56.37745
Leuchars	2013	56.37745
Leuchars	2013	56.37745
Leuchars	2013	56.37745
Leuchars	2013	56.37745
Leuchars	2013	56.37745
Leuchars	2013	56.37745
Leuchars	2014	56.37745
Leuchars	2014	56.37745
Leuchars	2014	56.37745
Leuchars	2014	56.37745
Leuchars	2014	56.37745
Leuchars	2014	56.37745
Leuchars	2014	56.37745
Leuchars	2014	56.37745
Leuchars	2014	56.37745
Leuchars	2014	56.37745
Leuchars	2014	56.37745
Leuchars	2014	56.37745
Leuchars	2015	56.37745
Leuchars	2015	56.37745
Leuchars	2015	56.37745
Leuchars	2015	56.37745
Leuchars	2015	56.37745
Leuchars	2015	56.37745
Leuchars	2015	56.37745
Leuchars	2015	56.37745
Leuchars	2015	56.37745
Leuchars	2015	56.37745
Leuchars	2015	56.37745
Leuchars	2015	56.37745
Leuchars	2016	56.37745
Leuchars	2016	56.37745
Leuchars	2016	56.37745
Leuchars	2016	56.37745
Leuchars	2016	56.37745
Leuchars	2016	56.37745
Leuchars	2016	56.37745
Leuchars	2016	56.37745
Leuchars	2016	56.37745
Leuchars	2016	56.37745
Leuchars	2016	56.37745
Leuchars	2016	56.37745
Leuchars	2017	56.37745
Leuchars	2017	56.37745
Leuchars	2017	56.37745
Leuchars	2017	56.37745
Leuchars	2017	56.37745
Leuchars	2017	56.37745
Leuchars	2017	56.37745
Leuchars	2017	56.37745
Leuchars	2017	56.37745
Leuchars	2017	56.37745
Leuchars	2017	56.37745
Leuchars	2017	56.37745
Leuchars	2018	56.37745
Leuchars	2018	56.37745
Leuchars	2018	56.37745
Leuchars	2018	56.37745
Leuchars	2018	56.37745
Leuchars	2018	56.37745
Leuchars	2018	56.37745
Leuchars	2018	56.37745
Leuchars	2018	56.37745
Leuchars	2018	56.37745
Leuchars	2018	56.37745
Leuchars	2018	56.37745
Leuchars	2019	56.37745
Leuchars	2019	56.37745
Leuchars	2019	56.37745
Leuchars	2019	56.37745
Leuchars	2019	56.37745
Leuchars	2019	56.37745
Leuchars	2019	56.37745
Leuchars	2019	56.37745
Leuchars	2019	56.37745
Leuchars	2019	56.37745
Leuchars	2019	56.37745
Leuchars	2019	56.37745
Leuchars	2020	56.37745
Leuchars	2020	56.37745
Leuchars	2020	56.37745
Leuchars	2020	56.37745
Leuchars	2020	56.37745
Leuchars	2020	56.37745
Leuchars	2020	56.37745
Leuchars	2020	56.37745
Leuchars	2020	56.37745
Leuchars	2020	56.37745
Leuchars	2020	56.37745
Leuchars	2020	56.37745
Leuchars	2021	56.37745
Leuchars	2021	56.37745
Leuchars	2021	56.37745
Leuchars	2021	56.37745
Leuchars	2021	56.37745
Leuchars	2021	56.37745
Leuchars	2021	56.37745
Leuchars	2021	56.37745
Leuchars	2021	56.37745
Leuchars	2021	56.37745
Leuchars	2021	56.37745
Leuchars	2021	56.37745
Oxford	2007	51.76073
Oxford	2007	51.76073
Oxford	2007	51.76073
Oxford	2007	51.76073
Oxford	2007	51.76073
Oxford	2007	51.76073
Oxford	2007	51.76073
Oxford	2007	51.76073
Oxford	2007	51.76073
Oxford	2007	51.76073
Oxford	2007	51.76073
Oxford	2007	51.76073
Oxford	2008	51.76073
Oxford	2008	51.76073
Oxford	2008	51.76073
Oxford	2008	51.76073
Oxford	2008	51.76073
Oxford	2008	51.76073
Oxford	2008	51.76073
Oxford	2008	51.76073
Oxford	2008	51.76073
Oxford	2008	51.76073
Oxford	2008	51.76073
Oxford	2008	51.76073
Oxford	2009	51.76073
Oxford	2009	51.76073
Oxford	2009	51.76073
Oxford	2009	51.76073
Oxford	2009	51.76073
Oxford	2009	51.76073
Oxford	2009	51.76073
Oxford	2009	51.76073
Oxford	2009	51.76073
Oxford	2009	51.76073
Oxford	2009	51.76073
Oxford	2009	51.76073
Oxford	2010	51.76073
Oxford	2010	51.76073
Oxford	2010	51.76073
Oxford	2010	51.76073
Oxford	2010	51.76073
Oxford	2010	51.76073
Oxford	2010	51.76073
Oxford	2010	51.76073
Oxford	2010	51.76073
Oxford	2010	51.76073
Oxford	2010	51.76073
Oxford	2010	51.76073
Oxford	2011	51.76073
Oxford	2011	51.76073
Oxford	2011	51.76073
Oxford	2011	51.76073
Oxford	2011	51.76073
Oxford	2011	51.76073
Oxford	2011	51.76073
Oxford	2011	51.76073
Oxford	2011	51.76073
Oxford	2011	51.76073
Oxford	2011	51.76073
Oxford	2011	51.76073
Oxford	2012	51.76073
Oxford	2012	51.76073
Oxford	2012	51.76073
Oxford	2012	51.76073
Oxford	2012	51.76073
Oxford	2012	51.76073
Oxford	2012	51.76073
Oxford	2012	51.76073
Oxford	2012	51.76073
Oxford	2012	51.76073
Oxford	2012	51.76073
Oxford	2012	51.76073
Oxford	2013	51.76073
Oxford	2013	51.76073
Oxford	2013	51.76073
Oxford	2013	51.76073
Oxford	2013	51.76073
Oxford	2013	51.76073
Oxford	2013	51.76073
Oxford	2013	51.76073
Oxford	2013	51.76073
Oxford	2013	51.76073
Oxford	2013	51.76073
Oxford	2013	51.76073
Oxford	2014	51.76073
Oxford	2014	51.76073
Oxford	2014	51.76073
Oxford	2014	51.76073
Oxford	2014	51.76073
Oxford	2014	51.76073
Oxford	2014	51.76073
Oxford	2014	51.76073
Oxford	2014	51.76073
Oxford	2014	51.76073
Oxford	2014	51.76073
Oxford	2014	51.76073
Oxford	2015	51.76073
Oxford	2015	51.76073
Oxford	2015	51.76073
Oxford	2015	51.76073
Oxford	2015	51.76073
Oxford	2015	51.76073
Oxford	2015	51.76073
Oxford	2015	51.76073
Oxford	2015	51.76073
Oxford	2015	51.76073
Oxford	2015	51.76073
Oxford	2015	51.76073
Oxford	2016	51.76073
Oxford	2016	51.76073
Oxford	2016	51.76073
Oxford	2016	51.76073
Oxford	2016	51.76073
Oxford	2016	51.76073
Oxford	2016	51.76073
Oxford	2016	51.76073
Oxford	2016	51.76073
Oxford	2016	51.76073
Oxford	2016	51.76073
Oxford	2016	51.76073
Oxford	2017	51.76073
Oxford	2017	51.76073
Oxford	2017	51.76073
Oxford	2017	51.76073
Oxford	2017	51.76073
Oxford	2017	51.76073
Oxford	2017	51.76073
Oxford	2017	51.76073
Oxford	2017	51.76073
Oxford	2017	51.76073
Oxford	2017	51.76073
Oxford	2017	51.76073
Oxford	2018	51.76073
Oxford	2018	51.76073
Oxford	2018	51.76073
Oxford	2018	51.76073
Oxford	2018	51.76073
Oxford	2018	51.76073
Oxford	2018	51.76073
Oxford	2018	51.76073
Oxford	2018	51.76073
Oxford	2018	51.76073
Oxford	2018	51.76073
Oxford	2018	51.76073
Oxford	2019	51.76073
Oxford	2019	51.76073
Oxford	2019	51.76073
Oxford	2019	51.76073
Oxford	2019	51.76073
Oxford	2019	51.76073
Oxford	2019	51.76073
Oxford	2019	51.76073
Oxford	2019	51.76073
Oxford	2019	51.76073
Oxford	2019	51.76073
Oxford	2019	51.76073
Oxford	2020	51.76073
Oxford	2020	51.76073
Oxford	2020	51.76073
Oxford	2020	51.76073
Oxford	2020	51.76073
Oxford	2020	51.76073
Oxford	2020	51.76073
Oxford	2020	51.76073
Oxford	2020	51.76073
Oxford	2020	51.76073
Oxford	2020	51.76073
Oxford	2020	51.76073
Oxford	2021	51.76073
Oxford	2021	51.76073
Oxford	2021	51.76073
Oxford	2021	51.76073
Oxford	2021	51.76073
Oxford	2021	51.76073
Oxford	2021	51.76073
Oxford	2021	51.76073
Oxford	2021	51.76073
Oxford	2021	51.76073
Oxford	2021	51.76073
Oxford	2021	51.76073
Paisley	2007	55.8455
Paisley	2007	55.8455
Paisley	2007	55.8455
Paisley	2007	55.8455
Paisley	2007	55.8455
Paisley	2007	55.8455
Paisley	2007	55.8455
Paisley	2007	55.8455
Paisley	2007	55.8455
Paisley	2007	55.8455
Paisley	2007	55.8455
Paisley	2007	55.8455
Paisley	2008	55.8455
Paisley	2008	55.8455
Paisley	2008	55.8455
Paisley	2008	55.8455
Paisley	2008	55.8455
Paisley	2008	55.8455
Paisley	2008	55.8455
Paisley	2008	55.8455
Paisley	2008	55.8455
Paisley	2008	55.8455
Paisley	2008	55.8455
Paisley	2008	55.8455
Paisley	2009	55.8455
Paisley	2009	55.8455
Paisley	2009	55.8455
Paisley	2009	55.8455
Paisley	2009	55.8455
Paisley	2009	55.8455
Paisley	2009	55.8455
Paisley	2009	55.8455
Paisley	2009	55.8455
Paisley	2009	55.8455
Paisley	2009	55.8455
Paisley	2009	55.8455
Paisley	2010	55.8455
Paisley	2010	55.8455
Paisley	2010	55.8455
Paisley	2010	55.8455
Paisley	2010	55.8455
Paisley	2010	55.8455
Paisley	2010	55.8455
Paisley	2010	55.8455
Paisley	2010	55.8455
Paisley	2010	55.8455
Paisley	2010	55.8455
Paisley	2010	55.8455
Paisley	2011	55.8455
Paisley	2011	55.8455
Paisley	2011	55.8455
Paisley	2011	55.8455
Paisley	2011	55.8455
Paisley	2011	55.8455
Paisley	2011	55.8455
Paisley	2011	55.8455
Paisley	2011	55.8455
Paisley	2011	55.8455
Paisley	2011	55.8455
Paisley	2011	55.8455
Paisley	2012	55.8455
Paisley	2012	55.8455
Paisley	2012	55.8455
Paisley	2012	55.8455
Paisley	2012	55.8455
Paisley	2012	55.8455
Paisley	2012	55.8455
Paisley	2012	55.8455
Paisley	2012	55.8455
Paisley	2012	55.8455
Paisley	2012	55.8455
Paisley	2012	55.8455
Paisley	2013	55.8455
Paisley	2013	55.8455
Paisley	2013	55.8455
Paisley	2013	55.8455
Paisley	2013	55.8455
Paisley	2013	55.8455
Paisley	2013	55.8455
Paisley	2013	55.8455
Paisley	2013	55.8455
Paisley	2013	55.8455
Paisley	2013	55.8455
Paisley	2013	55.8455
Paisley	2014	55.8455
Paisley	2014	55.8455
Paisley	2014	55.8455
Paisley	2014	55.8455
Paisley	2014	55.8455
Paisley	2014	55.8455
Paisley	2014	55.8455
Paisley	2014	55.8455
Paisley	2014	55.8455
Paisley	2014	55.8455
Paisley	2014	55.8455
Paisley	2014	55.8455
Paisley	2015	55.8455
Paisley	2015	55.8455
Paisley	2015	55.8455
Paisley	2015	55.8455
Paisley	2015	55.8455
Paisley	2015	55.8455
