name,lon,lat,region,year,month,max_temp,min_temp,af_days,rain,sun
Leuchars,-2.86051,56.37745,Scotland,2009,7,19.5,11.0,0,100.2,180.9
Leuchars,-2.86051,56.37745,Scotland,2009,8,19.4,11.2,0,82.4,168.1
Leuchars,-2.86051,56.37745,Scotland,2009,9,17.1,9.7,0,89.6,135.6
Leuchars,-2.86051,56.37745,Scotland,2009,10,13.7,7.0,0,65.4,89.8
Leuchars,-2.86051,56.37745,Scotland,2009,11,9.8,3.0,5,139.8,78.1
Leuchars,-2.86051,56.37745,Scotland,2009,12,4.9,-2.5,22,68.9,38.9
Leuchars,-2.86051,56.37745,Scotland,2010,1,4.5,-0.8,14,53.4,59.5
Leuchars,-2.86051,56.37745,Scotland,2010,2,5.1,-1.5,18,54.7,81.7
Leuchars,-2.86051,56.37745,Scotland,2010,3,9.5,1.7,6,62.6,108.5
Leuchars,-2.86051,56.37745,Scotland,2010,4,12.5,3.9,3,28.8,161.4
Leuchars,-2.86051,56.37745,Scotland,2010,5,14.4,5.0,3,59.2,204.7
Leuchars,-2.86051,56.37745,Scotland,2010,6,18.8,9.6,0,20.8,187.9
Leuchars,-2.86051,56.37745,Scotland,2010,7,19.6,11.2,0,124.2,160.3
Leuchars,-2.86051,56.37745,Scotland,2010,8,18.7,9.9,0,44.6,153.4
Leuchars,-2.86051,56.37745,Scotland,2010,9,16.5,9.3,0,114.2,142.1
Leuchars,-2.86051,56.37745,Scotland,2010,10,12.8,6.1,2,57.6,100.3
Leuchars,-2.86051,56.37745,Scotland,2010,11,7.5,1.4,11,106.0,76.6
Leuchars,-2.86051,56.37745,Scotland,2010,12,2.3,-4.1,26,18.8,73.8
Leuchars,-2.86051,56.37745,Scotland,2011,1,5.8,-0.4,15,51.0,53.0
Leuchars,-2.86051,56.37745,Scotland,2011,2,7.8,1.4,5,85.6,49.3
Leuchars,-2.86051,56.37745,Scotland,2011,3,10.0,2.2,9,66.0,124.5
Leuchars,-2.86051,56.37745,Scotland,2011,4,14.5,5.4,1,8.0,200.3
Leuchars,-2.86051,56.37745,Scotland,2011,5,15.1,6.1,1,87.2,202.7
Leuchars,-2.86051,56.37745,Scotland,2011,6,16.9,8.6,0,73.8,155.3
Leuchars,-2.86051,56.37745,Scotland,2011,7,18.0,10.2,0,104.6,168.7
Leuchars,-2.86051,56.37745,Scotland,2011,8,17.5,10.1,0,154.4,113.1
Leuchars,-2.86051,56.37745,Scotland,2011,9,17.4,9.6,0,60.4,130.1
Leuchars,-2.86051,56.37745,Scotland,2011,10,13.9,8.2,0,65.0,76.0
Leuchars,-2.86051,56.37745,Scotland,2011,11,12.0,5.6,0,46.6,67.4
Leuchars,-2.86051,56.37745,Scotland,2011,12,7.1,0.8,11,51.2,55.3
Leuchars,-2.86051,56.37745,Scotland,2012,1,7.4,0.4,14,26.2,79.7
Leuchars,-2.86051,56.37745,Scotland,2012,2,8.7,2.3,9,18.8,91.0
Leuchars,-2.86051,56.37745,Scotland,2012,3,13.3,3.7,4,10.4,177.0
Leuchars,-2.86051,56.37745,Scotland,2012,4,10.1,2.7,7,98.4,103.0
Leuchars,-2.86051,56.37745,Scotland,2012,5,12.5,5.3,1,66.2,206.1
Leuchars,-2.86051,56.37745,Scotland,2012,6,14.5,8.6,0,135.2,115.9
Leuchars,-2.86051,56.37745,Scotland,2012,7,17.1,10.3,0,124.4,102.4
Leuchars,-2.86051,56.37745,Scotland,2012,8,18.6,11.3,0,86.0,130.6
Leuchars,-2.86051,56.37745,Scotland,2012,9,16.2,8.0,1,46.0,154.8
Leuchars,-2.86051,56.37745,Scotland,2012,10,11.1,3.8,5,107.8,107.8
Leuchars,-2.86051,56.37745,Scotland,2012,11,9.0,1.5,10,44.6,82.4
Leuchars,-2.86051,56.37745,Scotland,2012,12,6.6,1.0,11,132.0,50.2
Leuchars,-2.86051,56.37745,Scotland,2013,1,6.2,1.8,8,79.2,36.7
Leuchars,-2.86051,56.37745,Scotland,2013,2,6.8,0.1,12,26.8,88.7
Leuchars,-2.86051,56.37745,Scotland,2013,3,5.4,-0.6,17,48.6,84.9
Leuchars,-2.86051,56.37745,Scotland,2013,4,10.6,2.8,4,30.4,177.2
Leuchars,-2.86051,56.37745,Scotland,2013,5,14.6,5.9,0,67.2,163.1
Leuchars,-2.86051,56.37745,Scotland,2013,6,17.3,8.8,0,28.0,156.2
Leuchars,-2.86051,56.37745,Scotland,2013,7,21.4,12.4,0,62.2,198.6
Leuchars,-2.86051,56.37745,Scotland,2013,8,20.0,10.9,0,19.4,128.3
Leuchars,-2.86051,56.37745,Scotland,2013,9,16.6,8.9,0,35.6,120.4
Leuchars,-2.86051,56.37745,Scotland,2013,10,13.7,7.8,0,117.4,64.3
Leuchars,-2.86051,56.37745,Scotland,2013,11,8.6,0.5,16,21.0,114.6
Leuchars,-2.86051,56.37745,Scotland,2013,12,8.8,2.6,4,93.4,42.2
Leuchars,-2.86051,56.37745,Scotland,2014,1,7.2,1.8,9,97.0,40.8
Leuchars,-2.86051,56.37745,Scotland,2014,2,8.0,2.4,4,77.6,69.5
Leuchars,-2.86051,56.37745,Scotland,2014,3,10.3,3.3,7,36.2,128.6
Leuchars,-2.86051,56.37745,Scotland,2014,4,12.2,5.5,4,55.4,136.4
Leuchars,-2.86051,56.37745,Scotland,2014,5,14.9,7.6,1,42.5,123.1
Leuchars,-2.86051,56.37745,Scotland,2014,6,18.4,10.5,0,62.4,129.1
Leuchars,-2.86051,56.37745,Scotland,2014,7,20.9,11.1,0,43.0,208.3
Leuchars,-2.86051,56.37745,Scotland,2014,8,18.1,9.6,0,112.8,157.8
Leuchars,-2.86051,56.37745,Scotland,2014,9,17.6,10.1,0,17.0,101.0
Leuchars,-2.86051,56.37745,Scotland,2014,10,14.2,7.5,0,123.2,80.4
Leuchars,-2.86051,56.37745,Scotland,2014,11,10.5,4.5,2,99.6,43.2
Leuchars,-2.86051,56.37745,Scotland,2014,12,6.9,0.2,11,43.8,68.8
Leuchars,-2.86051,56.37745,Scotland,2015,1,6.6,0.3,12,42.9,70.0
Leuchars,-2.86051,56.37745,Scotland,2015,2,7.8,0.5,12,26.4,117.1
Leuchars,-2.86051,56.37745,Scotland,2015,3,9.7,2.1,9,37.0,132.0
Leuchars,-2.86051,56.37745,Scotland,2015,4,13.3,2.7,4,25.0,234.1
Leuchars,-2.86051,56.37745,Scotland,2015,5,14.0,5.0,2,78.2,188.8
Leuchars,-2.86051,56.37745,Scotland,2015,6,17.3,8.2,0,36.4,151.2
Leuchars,-2.86051,56.37745,Scotland,2015,7,18.0,10.3,0,112.2,129.5
Leuchars,-2.86051,56.37745,Scotland,2015,8,19.1,10.3,0,53.2,184.3
Leuchars,-2.86051,56.37745,Scotland,2015,9,16.3,8.0,0,38.2,139.2
Leuchars,-2.86051,56.37745,Scotland,2015,10,13.8,5.8,0,48.2,96.9
Leuchars,-2.86051,56.37745,Scotland,2015,11,9.8,4.0,2,108.0,51.0
Leuchars,-2.86051,56.37745,Scotland,2015,12,9.9,3.5,5,120.8,29.8
Leuchars,-2.86051,56.37745,Scotland,2016,1,6.8,1.3,15,157.6,29.8
Leuchars,-2.86051,56.37745,Scotland,2016,2,7.0,-0.3,15,35.4,90.3
Leuchars,-2.86051,56.37745,Scotland,2016,3,9.7,1.9,10,23.6,111.3
Leuchars,-2.86051,56.37745,Scotland,2016,4,10.2,2.6,4,83.0,143.1
Leuchars,-2.86051,56.37745,Scotland,2016,5,14.6,7.0,1,19.0,196.8
Leuchars,-2.86051,56.37745,Scotland,2016,6,16.0,9.1,0,89.8,140.7
Leuchars,-2.86051,56.37745,Scotland,2016,7,19.6,10.7,0,57.2,166.0
Leuchars,-2.86051,56.37745,Scotland,2016,8,19.2,10.9,0,32.0,158.1
Leuchars,-2.86051,56.37745,Scotland,2016,9,18.8,10.6,0,40.0,113.8
Leuchars,-2.86051,56.37745,Scotland,2016,10,13.5,6.1,1,51.2,94.6
Leuchars,-2.86051,56.37745,Scotland,2016,11,8.0,0.6,10,34.6,95.8
Leuchars,-2.86051,56.37745,Scotland,2016,12,9.6,2.9,5,44.6,29.3
Leuchars,-2.86051,56.37745,Scotland,2017,1,7.1,0.4,13,22.8,73.5
Leuchars,-2.86051,56.37745,Scotland,2017,2,8.6,2.1,4,60.0,70.2
Leuchars,-2.86051,56.37745,Scotland,2017,3,11.0,2.3,10,42.6,133.5
Leuchars,-2.86051,56.37745,Scotland,2017,4,13.2,3.8,3,6.2,197.5
Leuchars,-2.86051,56.37745,Scotland,2017,5,16.3,7.0,0,39.6,212.6
Leuchars,-2.86051,56.37745,Scotland,2017,6,17.9,10.7,0,148.4,129.9
Leuchars,-2.86051,56.37745,Scotland,2017,7,18.3,11.0,0,50.2,164.8
Leuchars,-2.86051,56.37745,Scotland,2017,8,18.9,10.2,0,72.4,165.1
Leuchars,-2.86051,56.37745,Scotland,2017,9,16.4,9.1,0,63.8,115.8
Leuchars,-2.86051,56.37745,Scotland,2017,10,15.0,7.9,1,41.4,81.2
Leuchars,-2.86051,56.37745,Scotland,2017,11,8.5,1.7,10,37.8,90.4
Leuchars,-2.86051,56.37745,Scotland,2017,12,6.9,0.4,16,30.4,57.7
Leuchars,-2.86051,56.37745,Scotland,2018,1,6.0,0.3,13,66.0,60.1
Leuchars,-2.86051,56.37745,Scotland,2018,2,6.0,-0.7,16,34.6,94.9
Leuchars,-2.86051,56.37745,Scotland,2018,3,6.8,0.7,13,104.3,88.5
Leuchars,-2.86051,56.37745,Scotland,2018,4,11.5,3.6,3,48.4,168.7
Leuchars,-2.86051,56.37745,Scotland,2018,5,16.6,6.9,1,24.6,242.1
Leuchars,-2.86051,56.37745,Scotland,2018,6,17.7,9.4,0,30.8,207.0
Leuchars,-2.86051,56.37745,Scotland,2018,7,21.7,12.4,0,41.0,227.5
Leuchars,-2.86051,56.37745,Scotland,2018,8,19.4,10.6,0,57.6,145.8
Leuchars,-2.86051,56.37745,Scotland,2018,9,16.5,8.4,0,36.8,140.4
Leuchars,-2.86051,56.37745,Scotland,2018,10,13.8,5.8,3,49.4,103.6
Leuchars,-2.86051,56.37745,Scotland,2018,11,10.6,5.1,0,85.2,48.1
Leuchars,-2.86051,56.37745,Scotland,2018,12,8.0,1.3,11,71.6,59.6
Leuchars,-2.86051,56.37745,Scotland,2019,1,6.7,-0.2,19,9.8,77.1
Leuchars,-2.86051,56.37745,Scotland,2019,2,10.2,1.3,9,22.8,84.0
Leuchars,-2.86051,56.37745,Scotland,2019,3,10.4,3.3,6,74.6,145.6
Leuchars,-2.86051,56.37745,Scotland,2019,4,11.6,5.0,2,27.6,184.7
Leuchars,-2.86051,56.37745,Scotland,2019,5,14.0,6.0,1,77.2,163.3
Leuchars,-2.86051,56.37745,Scotland,2019,6,16.8,9.1,0,66.4,183.8
Leuchars,-2.86051,56.37745,Scotland,2019,7,20.6,12.3,0,69.2,157.6
Leuchars,-2.86051,56.37745,Scotland,2019,8,19.4,11.6,0,131.0,165.2
Leuchars,-2.86051,56.37745,Scotland,2019,9,16.8,9.2,0,48.6,138.6
Leuchars,-2.86051,56.37745,Scotland,2019,10,12.2,5.2,1,74.2,103.3
Leuchars,-2.86051,56.37745,Scotland,2019,11,7.8,2.5,10,128.0,52.0
Leuchars,-2.86051,56.37745,Scotland,2019,12,8.1,1.9,9,44.8,49.5
Leuchars,-2.86051,56.37745,Scotland,2020,1,8.8,2.9,6,34.2,59.2
Leuchars,-2.86051,56.37745,Scotland,2020,2,7.8,1.0,10,121.6,99.0
Leuchars,-2.86051,56.37745,Scotland,2020,3,9.7,2.1,7,20.4,132.9
Leuchars,-2.86051,56.37745,Scotland,2020,4,12.1,3.4,4,7.4,189.0
Leuchars,-2.86051,56.37745,Scotland,2020,5,16.9,6.5,1,18.2,240.7
Leuchars,-2.86051,56.37745,Scotland,2020,6,17.0,10.2,0,64.6,108.3
Leuchars,-2.86051,56.37745,Scotland,2020,7,18.9,10.3,0,74.2,150.7
Leuchars,-2.86051,56.37745,Scotland,2020,8,18.1,11.3,0,105.8,115.6
Leuchars,-2.86051,56.37745,Scotland,2020,9,16.7,8.0,0,31.6,135.9
Leuchars,-2.86051,56.37745,Scotland,2020,10,12.7,6.6,0,160.2,62.8
Leuchars,-2.86051,56.37745,Scotland,2020,11,10.9,4.9,3,41.8,59.9
Leuchars,-2.86051,56.37745,Scotland,2020,12,7.2,1.9,8,88.8,36.7
Leuchars,-2.86051,56.37745,Scotland,2021,1,4.8,-1.0,20,72.0,68.0
Leuchars,-2.86051,56.37745,Scotland,2021,2,7.2,1.0,8,94.4,65.8
Leuchars,-2.86051,56.37745,Scotland,2021,3,10.9,3.3,1,28.2,120.3
Leuchars,-2.86051,56.37745,Scotland,2021,4,10.8,0.3,17,2.6,243.8
Leuchars,-2.86051,56.37745,Scotland,2021,5,12.1,5.3,1,143.0,121.2
Leuchars,-2.86051,56.37745,Scotland,2021,6,18.5,10.3,0,18.8,172.0
Leuchars,-2.86051,56.37745,Scotland,2021,7,19.7,12.7,0,47.8,157.7
Leuchars,-2.86051,56.37745,Scotland,2021,8,18.7,11.3,0,84.8,135.1
Leuchars,-2.86051,56.37745,Scotland,2021,9,18.4,10.7,0,45.8,117.4
Leuchars,-2.86051,56.37745,Scotland,2021,10,14.0,7.5,0,117.0,71.3
Leuchars,-2.86051,56.37745,Scotland,2021,11,10.6,3.9,3,34.6,69.6
Leuchars,-2.86051,56.37745,Scotland,2021,12,7.1,2.1,8,77.8,30.5
Oxford,-1.2625,51.76073,England S,2007,1,10.4,4.8,4,73.3,79.8
Oxford,-1.2625,51.76073,England S,2007,2,9.7,3.7,7,81.0,67.6
Oxford,-1.2625,51.76073,England S,2007,3,12.0,3.7,2,36.9,165.4
Oxford,-1.2625,51.76073,England S,2007,4,17.8,5.6,0,1.8,210.7
Oxford,-1.2625,51.76073,England S,2007,5,17.5,7.1,0,135.2,165.5
Oxford,-1.2625,51.76073,England S,2007,6,20.5,11.3,0,78.8,149.0
Oxford,-1.2625,51.76073,England S,2007,7,20.6,12.2,0,105.5,195.1
Oxford,-1.2625,51.76073,England S,2007,8,21.7,12.0,0,38.2,209.2
Oxford,-1.2625,51.76073,England S,2007,9,19.2,10.3,0,17.7,142.6
Oxford,-1.2625,51.76073,England S,2007,10,15.1,7.9,0,68.9,102.5
Oxford,-1.2625,51.76073,England S,2007,11,11.3,4.3,4,56.0,86.9
Oxford,-1.2625,51.76073,England S,2007,12,8.3,2.4,11,60.6,57.2
Oxford,-1.2625,51.76073,England S,2008,1,10.3,4.7,0,81.6,62.4
Oxford,-1.2625,51.76073,England S,2008,2,10.5,1.7,11,16.9,124.1
Oxford,-1.2625,51.76073,England S,2008,3,10.6,3.5,2,90.3,115.2
Oxford,-1.2625,51.76073,England S,2008,4,13.1,4.7,3,46.9,161.2
Oxford,-1.2625,51.76073,England S,2008,5,18.7,9.5,0,106.6,173.2
Oxford,-1.2625,51.76073,England S,2008,6,20.1,11.1,0,67.3,223.8
Oxford,-1.2625,51.76073,England S,2008,7,22.0,12.8,0,90.0,198.5
Oxford,-1.2625,51.76073,England S,2008,8,20.8,13.9,0,77.0,141.8
Oxford,-1.2625,51.76073,England S,2008,9,17.8,10.2,0,73.5,113.5
Oxford,-1.2625,51.76073,England S,2008,10,14.6,5.7,1,39.3,132.2
Oxford,-1.2625,51.76073,England S,2008,11,10.1,4.8,3,94.2,67.0
Oxford,-1.2625,51.76073,England S,2008,12,6.9,1.3,11,37.3,73.5
Oxford,-1.2625,51.76073,England S,2009,1,6.3,0.2,16,47.8,69.3
Oxford,-1.2625,51.76073,England S,2009,2,7.9,2.0,10,54.5,64.5
Oxford,-1.2625,51.76073,England S,2009,3,12.4,3.2,3,20.2,161.4
Oxford,-1.2625,51.76073,England S,2009,4,15.6,6.1,0,36.0,168.4
Oxford,-1.2625,51.76073,England S,2009,5,18.2,8.3,0,44.8,226.1
Oxford,-1.2625,51.76073,England S,2009,6,22.0,10.7,0,49.3,203.3
Oxford,-1.2625,51.76073,England S,2009,7,22.4,13.1,0,72.8,212.3
Oxford,-1.2625,51.76073,England S,2009,8,22.7,13.3,0,46.6,190.6
Oxford,-1.2625,51.76073,England S,2009,9,20.2,10.6,0,9.0,163.7
Oxford,-1.2625,51.76073,England S,2009,10,16.2,8.4,0,44.4,109.7
Oxford,-1.2625,51.76073,England S,2009,11,12.5,7.0,0,105.2,73.5
Oxford,-1.2625,51.76073,England S,2009,12,6.8,0.8,12,89.9,61.5
Oxford,-1.2625,51.76073,England S,2010,1,4.7,-1.0,17,56.4,68.2
Oxford,-1.2625,51.76073,England S,2010,2,7.1,1.3,7,79.8,59.3
Oxford,-1.2625,51.76073,England S,2010,3,11.3,3.2,8,47.6,130.2
Oxford,-1.2625,51.76073,England S,2010,4,15.8,4.9,0,25.5,209.5
Oxford,-1.2625,51.76073,England S,2010,5,17.6,7.3,0,28.6,207.4
Oxford,-1.2625,51.76073,England S,2010,6,23.0,11.1,0,34.5,230.5
Oxford,-1.2625,51.76073,England S,2010,7,23.9,14.2,0,17.9,181.0
Oxford,-1.2625,51.76073,England S,2010,8,21.4,12.1,0,146.2,141.7
Oxford,-1.2625,51.76073,England S,2010,9,18.8,10.3,0,52.5,123.1
Oxford,-1.2625,51.76073,England S,2010,10,14.5,7.4,2,43.4,123.5
Oxford,-1.2625,51.76073,England S,2010,11,8.2,2.9,10,38.6,53.6
Oxford,-1.2625,51.76073,England S,2010,12,2.7,-2.2,25,32.7,25.8
Oxford,-1.2625,51.76073,England S,2011,1,7.0,1.9,12,58.8,49.3
Oxford,-1.2625,51.76073,England S,2011,2,10.4,4.4,1,49.3,34.2
Oxford,-1.2625,51.76073,England S,2011,3,12.4,3.2,5,9.3,141.5
Oxford,-1.2625,51.76073,England S,2011,4,19.4,7.3,0,0.5,211.4
Oxford,-1.2625,51.76073,England S,2011,5,18.9,8.4,0,42.5,208.7
Oxford,-1.2625,51.76073,England S,2011,6,19.3,10.2,0,54.1,188.5
Oxford,-1.2625,51.76073,England S,2011,7,21.4,10.2,0,43.1,179.4
Oxford,-1.2625,51.76073,England S,2011,8,20.7,11.4,0,65.6,157.8
Oxford,-1.2625,51.76073,England S,2011,9,20.7,10.7,0,31.8,151.7
Oxford,-1.2625,51.76073,England S,2011,10,17.2,9.5,0,26.3,130.6
Oxford,-1.2625,51.76073,England S,2011,11,13.5,6.3,1,28.4,64.8
Oxford,-1.2625,51.76073,England S,2011,12,9.3,3.1,4,71.2,62.6
Oxford,-1.2625,51.76073,England S,2012,1,9.8,3.6,6,34.6,85.7
Oxford,-1.2625,51.76073,England S,2012,2,7.3,1.2,12,21.3,71.7
Oxford,-1.2625,51.76073,England S,2012,3,14.0,3.6,2,24.3,164.3
Oxford,-1.2625,51.76073,England S,2012,4,12.6,4.6,2,143.0,135.1
Oxford,-1.2625,51.76073,England S,2012,5,17.7,9.7,0,55.5,185.6
Oxford,-1.2625,51.76073,England S,2012,6,18.9,11.6,0,151.7,128.3
Oxford,-1.2625,51.76073,England S,2012,7,20.5,12.6,0,100.0,178.2
Oxford,-1.2625,51.76073,England S,2012,8,21.8,13.6,0,85.6,168.4
Oxford,-1.2625,51.76073,England S,2012,9,18.4,9.2,0,57.6,173.2
Oxford,-1.2625,51.76073,England S,2012,10,13.4,7.1,0,124.2,85.5
Oxford,-1.2625,51.76073,England S,2012,11,10.1,4.2,1,83.3,74.0
Oxford,-1.2625,51.76073,England S,2012,12,8.6,2.6,9,103.3,61.7
Oxford,-1.2625,51.76073,England S,2013,1,6.4,1.9,14,58.5,47.8
Oxford,-1.2625,51.76073,England S,2013,2,6.2,0.9,5,47.4,72.3
Oxford,-1.2625,51.76073,England S,2013,3,6.3,0.2,16,76.6,60.7
Oxford,-1.2625,51.76073,England S,2013,4,12.9,3.9,6,24.8,177.0
Oxford,-1.2625,51.76073,England S,2013,5,15.9,6.7,0,66.2,193.6
Oxford,-1.2625,51.76073,England S,2013,6,19.3,10.2,0,17.3,181.3
Oxford,-1.2625,51.76073,England S,2013,7,25.5,13.9,0,45.7,297.3
Oxford,-1.2625,51.76073,England S,2013,8,23.1,13.1,0,19.3,205.9
Oxford,-1.2625,51.76073,England S,2013,9,19.0,9.9,0,40.6,123.1
Oxford,-1.2625,51.76073,England S,2013,10,16.3,9.9,0,86.5,101.8
Oxford,-1.2625,51.76073,England S,2013,11,9.9,3.8,2,55.2,85.7
Oxford,-1.2625,51.76073,England S,2013,12,10.0,3.6,0,97.7,63.6
Oxford,-1.2625,51.76073,England S,2014,1,9.3,3.5,3,146.9,77.7
Oxford,-1.2625,51.76073,England S,2014,2,9.7,4.2,0,90.1,97.4
Oxford,-1.2625,51.76073,England S,2014,3,12.8,3.5,2,39.2,135.6
Oxford,-1.2625,51.76073,England S,2014,4,15.0,6.4,0,50.2,149.5
Oxford,-1.2625,51.76073,England S,2014,5,17.1,8.9,0,90.3,185.7
Oxford,-1.2625,51.76073,England S,2014,6,21.5,11.8,0,36.9,236.3
Oxford,-1.2625,51.76073,England S,2014,7,24.9,13.5,0,45.5,264.6
Oxford,-1.2625,51.76073,England S,2014,8,20.8,11.7,0,85.6,190.5
Oxford,-1.2625,51.76073,England S,2014,9,21.1,11.4,0,4.1,143.7
Oxford,-1.2625,51.76073,England S,2014,10,16.8,9.9,0,65.6,116.9
Oxford,-1.2625,51.76073,England S,2014,11,11.5,5.7,2,98.6,60.9
Oxford,-1.2625,51.76073,England S,2014,12,8.7,2.4,9,44.0,96.9
Oxford,-1.2625,51.76073,England S,2015,1,8.4,1.6,10,53.6,81.0
Oxford,-1.2625,51.76073,England S,2015,2,7.5,1.0,10,46.2,80.8
Oxford,-1.2625,51.76073,England S,2015,3,11.4,3.3,1,25.6,122.9
Oxford,-1.2625,51.76073,England S,2015,4,15.9,4.5,0,22.5,214.1
Oxford,-1.2625,51.76073,England S,2015,5,16.8,7.7,0,55.6,183.3
Oxford,-1.2625,51.76073,England S,2015,6,21.1,10.2,0,28.9,242.9
Oxford,-1.2625,51.76073,England S,2015,7,22.6,12.5,0,47.8,201.0
Oxford,-1.2625,51.76073,England S,2015,8,21.3,13.0,0,57.2,135.3
Oxford,-1.2625,51.76073,England S,2015,9,18.4,8.9,0,36.8,164.3
Oxford,-1.2625,51.76073,England S,2015,10,15.1,7.9,0,45.0,84.1
Oxford,-1.2625,51.76073,England S,2015,11,13.1,7.3,2,65.3,33.8
Oxford,-1.2625,51.76073,England S,2015,12,13.4,8.3,0,62.9,38.3
Oxford,-1.2625,51.76073,England S,2016,1,9.4,3.0,5,83.9,59.1
Oxford,-1.2625,51.76073,England S,2016,2,9.1,2.7,6,47.6,112.9
Oxford,-1.2625,51.76073,England S,2016,3,10.2,2.2,4,74.2,123.8
Oxford,-1.2625,51.76073,England S,2016,4,12.9,4.0,1,53.1,163.7
Oxford,-1.2625,51.76073,England S,2016,5,18.4,8.7,0,86.1,202.9
Oxford,-1.2625,51.76073,England S,2016,6,20.0,11.9,0,95.7,100.4
Oxford,-1.2625,51.76073,England S,2016,7,23.3,13.8,0,3.4,227.6
Oxford,-1.2625,51.76073,England S,2016,8,23.5,13.6,0,41.2,204.5
Oxford,-1.2625,51.76073,England S,2016,9,20.9,13.0,0,44.6,113.2
Oxford,-1.2625,51.76073,England S,2016,10,15.1,7.3,0,26.5,112.2
Oxford,-1.2625,51.76073,England S,2016,11,9.4,3.3,3,76.1,88.3
Oxford,-1.2625,51.76073,England S,2016,12,9.6,3.0,10,25.8,62.3
Oxford,-1.2625,51.76073,England S,2017,1,7.3,0.8,16,62.8,64.6
Oxford,-1.2625,51.76073,England S,2017,2,9.5,4.0,1,42.8,58.4
Oxford,-1.2625,51.76073,England S,2017,3,13.7,5.8,0,43.1,115.6
Oxford,-1.2625,51.76073,England S,2017,4,15.1,4.7,0,5.4,174.6
Oxford,-1.2625,51.76073,England S,2017,5,19.0,9.4,0,63.6,169.4
Oxford,-1.2625,51.76073,England S,2017,6,22.7,12.9,0,29.7,213.3
Oxford,-1.2625,51.76073,England S,2017,7,23.3,13.9,0,62.3,179.2
Oxford,-1.2625,51.76073,England S,2017,8,21.4,12.6,0,62.8,176.1
Oxford,-1.2625,51.76073,England S,2017,9,18.5,10.4,0,64.6,119.4
Oxford,-1.2625,51.76073,England S,2017,10,16.1,9.7,0,17.1,97.7
Oxford,-1.2625,51.76073,England S,2017,11,10.7,3.8,3,48.4,99.6
Oxford,-1.2625,51.76073,England S,2017,12,8.3,2.6,10,74.2,55.5
Oxford,-1.2625,51.76073,England S,2018,1,8.9,3.0,4,59.1,67.7
Oxford,-1.2625,51.76073,England S,2018,2,6.4,0.3,14,24.1,117.6
Oxford,-1.2625,51.76073,England S,2018,3,9.1,2.5,6,87.4,79.0
Oxford,-1.2625,51.76073,England S,2018,4,14.2,7.5,0,52.8,121.5
Oxford,-1.2625,51.76073,England S,2018,5,19.9,8.6,0,80.8,234.1
Oxford,-1.2625,51.76073,England S,2018,6,22.8,11.6,0,2.5,252.2
Oxford,-1.2625,51.76073,England S,2018,7,27.4,14.2,0,23.2,280.9
Oxford,-1.2625,51.76073,England S,2018,8,23.4,13.2,0,43.2,198.6
Oxford,-1.2625,51.76073,England S,2018,9,20.4,10.0,0,30.3,169.8
Oxford,-1.2625,51.76073,England S,2018,10,15.6,7.3,2,50.1,117.3
Oxford,-1.2625,51.76073,England S,2018,11,11.7,5.5,2,61.9,82.7
Oxford,-1.2625,51.76073,England S,2018,12,10.2,4.7,3,71.8,53.8
Oxford,-1.2625,51.76073,England S,2019,1,7.2,1.0,16,28.6,50.0
Oxford,-1.2625,51.76073,England S,2019,2,11.8,2.3,8,36.0,127.8
Oxford,-1.2625,51.76073,England S,2019,3,12.7,5.1,0,37.7,128.3
Oxford,-1.2625,51.76073,England S,2019,4,15.1,4.3,5,21.7,158.2
Oxford,-1.2625,51.76073,England S,2019,5,18.0,7.2,0,21.3,203.6
Oxford,-1.2625,51.76073,England S,2019,6,20.4,10.7,0,99.5,165.4
Oxford,-1.2625,51.76073,England S,2019,7,24.5,13.7,0,42.9,212.4
Oxford,-1.2625,51.76073,England S,2019,8,23.9,13.2,0,46.9,215.4
Oxford,-1.2625,51.76073,England S,2019,9,20.6,10.4,0,77.9,176.5
Oxford,-1.2625,51.76073,England S,2019,10,14.5,7.3,0,119.9,83.7
Oxford,-1.2625,51.76073,England S,2019,11,9.6,4.1,3,105.6,55.3
Oxford,-1.2625,51.76073,England S,2019,12,9.4,3.6,5,88.1,72.7
Oxford,-1.2625,51.76073,England S,2020,1,9.6,4.5,3,50.0,71.5
Oxford,-1.2625,51.76073,England S,2020,2,10.5,3.6,3,94.6,88.8
Oxford,-1.2625,51.76073,England S,2020,3,11.4,3.0,4,39.9,158.7
Oxford,-1.2625,51.76073,England S,2020,4,17.8,5.4,1,42.9,232.2
Oxford,-1.2625,51.76073,England S,2020,5,20.4,7.6,1,3.5,322.8
Oxford,-1.2625,51.76073,England S,2020,6,21.6,11.6,0,67.1,206.1
Oxford,-1.2625,51.76073,England S,2020,7,22.5,12.7,0,55.2,201.7
Oxford,-1.2625,51.76073,England S,2020,8,23.5,14.5,0,113.7,172.1
Oxford,-1.2625,51.76073,England S,2020,9,20.0,10.2,0,26.6,174.7
Oxford,-1.2625,51.76073,England S,2020,10,14.2,8.3,0,185.3,72.4
Oxford,-1.2625,51.76073,England S,2020,11,11.9,6.0,5,35.4,62.4
Oxford,-1.2625,51.76073,England S,2020,12,8.0,3.1,7,99.4,60.7
Oxford,-1.2625,51.76073,England S,2021,1,6.7,1.3,13,114.1,41.6
Oxford,-1.2625,51.76073,England S,2021,2,8.8,2.6,8,55.2,66.0
Oxford,-1.2625,51.76073,England S,2021,3,11.3,4.1,1,29.5,104.1
